wavelength,absor
360,0.522174433999
361,0.528258460249
362,0.533449271313
363,0.538640082377
364,0.543830893442
365,0.549021704506
366,0.555448786616
367,0.562586151829
368,0.568979877352
369,0.574377141129
370,0.579774404906
371,0.585171668683
372,0.590803396652
373,0.596499507908
374,0.602195619165
375,0.607891730421
376,0.613587841677
377,0.619925828157
378,0.627085254317
379,0.634244680477
380,0.641404106638
381,0.648498493589
382,0.654540059259
383,0.66058162493
384,0.6666231906
385,0.674201704013
386,0.682254786904
387,0.690307869795
388,0.698028588989
389,0.705423538419
390,0.71281848785
391,0.720213437281
392,0.720346249613
393,0.718809257712
394,0.71727226581
395,0.715735273908
396,0.753351802017
397,0.762218868418
398,0.771085934818
399,0.779871763814
400,0.787562864696
401,0.795253965578
402,0.80294506646
403,0.810688636169
404,0.81849107405
405,0.826293511931
406,0.83567722736
407,0.852726264241
408,0.858611346285
409,0.864496428329
410,0.870381510373
411,0.876304424189
412,0.882290078197
413,0.888275732206
414,0.894261386214
415,0.900247040222
416,0.906672218438
417,0.913990276442
418,0.921308334446
419,0.928626392449
420,0.935548523207
421,0.940632157926
422,0.945715792646
423,0.950799427366
424,0.955883062086
425,0.960923830908
426,0.964344073457
427,0.967764316007
428,0.971184558557
429,0.974604801106
430,0.978025043656
431,0.98112787581
432,0.982736664396
433,0.984345452981
434,0.985954241567
435,0.987563030152
436,0.989171818737
437,0.990780607323
438,0.992389395908
439,0.992343831664
440,0.991648264704
441,0.990952697743
442,0.990257130783
443,0.989561563823
444,0.988865996862
445,0.988170429902
446,0.987474862942
447,0.98590768718
448,0.982455580503
449,0.979003473827
450,0.975551367151
451,0.972099260474
452,0.971187335765
453,0.970418467628
454,0.969649599492
455,0.968880731355
456,0.964518953769
457,0.958068404647
458,0.951617855526
459,0.945262578986
460,0.939360980725
461,0.933459382464
462,0.927557784203
463,0.921347358432
464,0.912994871537
465,0.904642384643
466,0.896190112987
467,0.886733148279
468,0.877276183571
469,0.867819218863
470,0.860086081249
471,0.85571101363
472,0.851335946011
473,0.846960878393
474,0.841997105421
475,0.830873938855
476,0.819750772288
477,0.810252623221
478,0.802306247106
479,0.794359870991
480,0.786709626172
481,0.779814603042
482,0.772919579911
483,0.766024556781
484,0.760224164669
485,0.75456146169
486,0.74889875871
487,0.743236055731
488,0.73654132348
489,0.729651067555
490,0.72276081163
491,0.715870555705
492,0.713130440125
493,0.712200101745
494,0.711269763365
495,0.710339424985
496,0.702185380461
497,0.691566927578
498,0.684022160738
499,0.679118234679
500,0.674214308619
501,0.669310382559
502,0.664406456499
503,0.660077800377
504,0.656662482643
505,0.653247164909
506,0.649831847174
507,0.64641652944
508,0.643001211706
509,0.639585893971
510,0.636147386948
511,0.631881732401
512,0.627616077854
513,0.623350423307
514,0.621518006644
515,0.620291792939
516,0.619065579233
517,0.617839365527
518,0.616613151822
519,0.615386938116
520,0.614160724411
521,0.612934510705
522,0.611781817737
523,0.610629979751
524,0.609478141765
525,0.608326303779
526,0.607174465794
527,0.606022627808
528,0.604870789822
529,0.603718951836
530,0.603330487503
531,0.603959656155
532,0.604588824808
533,0.605217993461
534,0.605847162114
535,0.606476330767
536,0.607105499419
537,0.607944191719
538,0.609254083509
539,0.610563975299
540,0.611873867089
541,0.613183758879
542,0.614493650668
543,0.615803542458
544,0.617113434248
545,0.618423326038
546,0.6197242876
547,0.620488402877
548,0.621252518153
549,0.62201663343
550,0.622780748707
551,0.623544863984
552,0.624308979261
553,0.625073094538
554,0.62758114806
555,0.63020192551
556,0.63282270296
557,0.63544348041
558,0.63806425786
559,0.64068503531
560,0.64330581276
561,0.645926590211
562,0.648421406454
563,0.650796659186
564,0.653171911917
565,0.655547164649
566,0.65792241738
567,0.660297670112
568,0.662672922843
569,0.665048175575
570,0.666671731591
571,0.668219621338
572,0.669767511085
573,0.671315400833
574,0.67286329058
575,0.674411180328
576,0.675959070075
577,0.677506959822
578,0.678869661783
579,0.679843927458
580,0.680818193133
581,0.681792458808
582,0.682766724482
583,0.683740990157
584,0.684715255832
585,0.685689521507
586,0.686663787182
587,0.687173426394
588,0.68728868289
589,0.687403939385
590,0.687519195881
591,0.687634452377
592,0.687749708872
593,0.687864965368
594,0.688105833214
595,0.688399254677
596,0.68869267614
597,0.688986097603
598,0.689279519066
599,0.689572940528
600,0.689866361991
601,0.690159783454
602,0.689625601327
603,0.687878134974
604,0.686130668621
605,0.684383202269
606,0.682635735916
607,0.680888269563
608,0.67914080321
609,0.677393336857
610,0.675645870504
611,0.673898404152
612,0.672039063738
613,0.669730809456
614,0.667422555174
615,0.665114300893
616,0.662806046611
617,0.660497792329
618,0.658189538047
619,0.655881283766
620,0.65356232439
621,0.64983953958
622,0.646116754769
623,0.642393969959
624,0.638671185149
625,0.634948400339
626,0.631048138487
627,0.625849158431
628,0.620650178374
629,0.615451198318
630,0.610252218261
631,0.605076818682
632,0.604090389215
633,0.603103959747
634,0.60211753028
635,0.601131100813
636,0.592599430972
637,0.583422818555
638,0.575483339842
639,0.569886996663
640,0.564290653485
641,0.558694310306
642,0.553097967127
643,0.547349388735
644,0.541589358049
645,0.535829327362
646,0.530069296676
647,0.52287428672
648,0.515488195143
649,0.508102103567
650,0.50071601199
651,0.494378840772
652,0.489238920012
653,0.484098999252
654,0.478959078493
655,0.473819157733
656,0.466103703196
657,0.457642681161
658,0.449181659126
659,0.440720637092
660,0.433129600191
661,0.42603654678
662,0.418943493368
663,0.411850439956
664,0.404744912972
665,0.397637429073
666,0.390529945173
667,0.382684165753
668,0.373574692312
669,0.364465218871
670,0.35540109578
671,0.350356657954
672,0.345312220129
673,0.340267782303
674,0.334844175215
675,0.326067506066
676,0.317290836918
677,0.308514167769
678,0.300509597251
679,0.292525683749
680,0.28454729453
681,0.276745870479
682,0.268944446429
683,0.261282475711
684,0.255091352098
685,0.248900228485
686,0.242709104872
687,0.237869805512
688,0.233423036602
689,0.228976267693
690,0.224529498784
691,0.220082729874
692,0.211861617727
693,0.191444194271
694,0.186735106203
695,0.182026018135
696,0.177316930067
697,0.172607842
698,0.16789853416
699,0.162423850616
700,0.156949167071
701,0.151474483527
702,0.145999799983
703,0.140619975363
704,0.135307504664
705,0.129995033966
706,0.124682563267
707,0.119338081811
708,0.113836505084
709,0.108334928357
710,0.102833351631
711,0.0985477215917
712,0.0973086788216
713,0.0960696360514
714,0.0948305932812
715,0.093591550511
716,0.0901378578962
717,0.0863037360874
718,0.0824696142786
719,0.0786354924698
720,0.074801370661
721,0.0717339596332
722,0.0692818070038
723,0.0668296543744
724,0.064377501745
725,0.0619253491157
726,0.0604925247561
727,0.0605673922234
728,0.0606422596906
729,0.0607171271579
730,0.0607919946252
731,0.0608668620925
732,0.0609417295597
733,0.061016597027
734,0.0610914644943
735,0.0611663319615
736,0.0526306445314
737,0.0424112352487
738,0.0413370551592
739,0.0406861643497
740,0.0400352735402
741,0.0393843827306
742,0.0387334919211
743,0.0380826011116
744,0.0374317103021
745,0.0369334789893
746,0.0368490210613
747,0.0367645631334
748,0.0366801052054
749,0.0365956472774
750,0.0365111893495
751,0.0364267314215
752,0.0363422734936
753,0.0361862662608
754,0.0356915841114
755,0.0351969019619
756,0.0347022198125
757,0.034207537663
758,0.0337128555136
759,0.0332181733641
760,0.0327234912146
761,0.0322900588645
762,0.032567563485
763,0.0328450681054
764,0.0331225727258
765,0.0334000773463
766,0.0336775819667
767,0.0339550865871
768,0.0342325912075
769,0.034510095828
770,0.0343732822885
771,0.0342298280138
772,0.0340863737391
773,0.0339429194644
774,0.0337994651897
775,0.033656010915
776,0.0335125566403
777,0.0335095015045
778,0.0338579974892
779,0.034206493474
780,0.0345549894587
781,0.0349034854435
782,0.0352519814283
783,0.035600477413
784,0.0359489733978
785,0.0362974693825
786,0.0366523921177
787,0.0370134651822
788,0.0373745382468
789,0.0377356113113
790,0.0380966843758
791,0.0384577574403
792,0.0388188305048
793,0.0391799035693
794,0.0394646838394
795,0.0396933699212
796,0.0399220560031
797,0.0401507420849
798,0.0403794281668
799,0.0406081142486
